GID_1,poverty_range,poverty_rate
NGA.11.2_1,GSAP2_poor,58.105
NGA.11.3_1,GSAP2_po_1,82.8
NGA.11.3_1,GSAP2_po_2,96.76
NGA.11.3_1,GSAP2_poor,48.96
NGA.11.4_1,GSAP2_po_1,82.64
NGA.11.4_1,GSAP2_po_2,96.555
NGA.11.4_1,GSAP2_poor,56.41
NGA.11.5_1,GSAP2_po_1,95.06
NGA.11.5_1,GSAP2_po_2,99.69
NGA.11.5_1,GSAP2_poor,79.92
NGA.11.6_1,GSAP2_po_1,95.06
NGA.11.6_1,GSAP2_po_2,99.69
NGA.11.6_1,GSAP2_poor,79.92
NGA.11.7_1,GSAP2_po_1,85.22
NGA.11.7_1,GSAP2_po_2,96.845
NGA.11.7_1,GSAP2_poor,58.105
NGA.11.8_1,GSAP2_po_1,85.53
NGA.11.8_1,GSAP2_po_2,97.37666667
NGA.11.8_1,GSAP2_poor,57.06
NGA.11.9_1,GSAP2_po_1,88.11
NGA.11.9_1,GSAP2_po_2,98.43333333
NGA.11.9_1,GSAP2_poor,56.31666667
NGA.12.10_1,GSAP2_po_1,40.955
NGA.12.10_1,GSAP2_po_2,79.555
NGA.12.10_1,GSAP2_poor,9.105
NGA.12.11_1,GSAP2_po_1,40.955
NGA.12.11_1,GSAP2_po_2,79.555
NGA.12.11_1,GSAP2_poor,9.105
NGA.12.12_1,GSAP2_po_1,48.11
NGA.12.12_1,GSAP2_po_2,84.33
NGA.12.12_1,GSAP2_poor,12.19
NGA.12.13_1,GSAP2_po_1,40.955
NGA.12.13_1,GSAP2_po_2,79.555
NGA.12.13_1,GSAP2_poor,9.105
NGA.12.14_1,GSAP2_po_1,44.83
NGA.12.14_1,GSAP2_po_2,83.26
NGA.12.14_1,GSAP2_poor,10.36666667
NGA.12.15_1,GSAP2_po_1,44.83
NGA.12.15_1,GSAP2_po_2,83.26
NGA.12.15_1,GSAP2_poor,10.36666667
NGA.12.16_1,GSAP2_po_1,50.345
NGA.12.16_1,GSAP2_po_2,87.5
NGA.12.16_1,GSAP2_poor,12.54
NGA.12.17_1,GSAP2_po_1,50.345
NGA.12.17_1,GSAP2_po_2,87.5
NGA.12.17_1,GSAP2_poor,12.54
NGA.12.18_1,GSAP2_po_1,48.11
NGA.12.18_1,GSAP2_po_2,84.33
NGA.12.18_1,GSAP2_poor,12.19
NGA.12.1_1,GSAP2_po_1,59.13666667
NGA.12.1_1,GSAP2_po_2,90.48333333
NGA.12.1_1,GSAP2_poor,17.93666667
NGA.12.2_1,GSAP2_po_1,48.11
NGA.12.2_1,GSAP2_po_2,84.33
NGA.12.2_1,GSAP2_poor,12.19
NGA.12.3_1,GSAP2_po_1,48.11
NGA.12.3_1,GSAP2_po_2,84.33
NGA.12.3_1,GSAP2_poor,12.19
NGA.12.4_1,GSAP2_po_1,48.11
NGA.12.4_1,GSAP2_po_2,84.33
NGA.12.4_1,GSAP2_poor,12.19
NGA.12.5_1,GSAP2_po_1,54.545
NGA.12.5_1,GSAP2_po_2,87.08
NGA.12.5_1,GSAP2_poor,15.43
NGA.12.6_1,GSAP2_po_1,48.11
NGA.12.6_1,GSAP2_po_2,84.33
NGA.12.6_1,GSAP2_poor,12.19
NGA.12.7_1,GSAP2_po_1,62.415
NGA.12.7_1,GSAP2_po_2,90.39
NGA.12.7_1,GSAP2_poor,20.46
NGA.12.8_1,GSAP2_po_1,62.415
NGA.12.8_1,GSAP2_po_2,90.39
NGA.12.8_1,GSAP2_poor,20.46
NGA.12.9_1,GSAP2_po_1,48.11
NGA.12.9_1,GSAP2_po_2,84.33
NGA.12.9_1,GSAP2_poor,12.19
NGA.13.10_1,GSAP2_po_1,58.125
NGA.13.10_1,GSAP2_po_2,90.935
NGA.13.10_1,GSAP2_poor,20.635
NGA.13.11_1,GSAP2_po_1,69.36
NGA.13.11_1,GSAP2_po_2,94.20666667
NGA.13.11_1,GSAP2_poor,25.86666667
NGA.13.12_1,GSAP2_po_1,65.68
NGA.13.12_1,GSAP2_po_2,93.085
NGA.13.12_1,GSAP2_poor,24.435
NGA.13.13_1,GSAP2_po_1,63.67
NGA.13.13_1,GSAP2_po_2,91.2
NGA.13.13_1,GSAP2_poor,28.38
NGA.13.14_1,GSAP2_po_1,58.125
NGA.13.14_1,GSAP2_po_2,90.935
NGA.13.14_1,GSAP2_poor,20.635
NGA.13.15_1,GSAP2_po_1,60.97
NGA.13.15_1,GSAP2_po_2,91.52333333
NGA.13.15_1,GSAP2_poor,19.25
NGA.13.16_1,GSAP2_po_1,65.68
NGA.13.16_1,GSAP2_po_2,93.085
NGA.13.16_1,GSAP2_poor,24.435
NGA.13.1_1,GSAP2_po_1,63.67
NGA.13.1_1,GSAP2_po_2,91.2
NGA.13.1_1,GSAP2_poor,28.38
NGA.13.2_1,GSAP2_po_1,57.61
NGA.13.2_1,GSAP2_po_2,89.8
NGA.13.2_1,GSAP2_poor,18.63
NGA.13.3_1,GSAP2_po_1,64.32333333
NGA.13.3_1,GSAP2_po_2,92.77333333
NGA.13.3_1,GSAP2_poor,23.33333333
NGA.13.4_1,GSAP2_po_1,55.93333333
NGA.13.4_1,GSAP2_po_2,90.09
NGA.13.4_1,GSAP2_poor,16.71666667
NGA.13.5_1,GSAP2_po_1,57.61
NGA.13.5_1,GSAP2_po_2,89.8
NGA.13.5_1,GSAP2_poor,18.63
NGA.13.6_1,GSAP2_po_1,58.125
NGA.13.6_1,GSAP2_po_2,90.935
NGA.13.6_1,GSAP2_poor,20.635
NGA.13.7_1,GSAP2_po_1,58.125
NGA.13.7_1,GSAP2_po_2,90.935
NGA.13.7_1,GSAP2_poor,20.635
NGA.13.8_1,GSAP2_po_1,63.67
NGA.13.8_1,GSAP2_po_2,91.2
NGA.13.8_1,GSAP2_poor,28.38
NGA.13.9_1,GSAP2_po_1,57.61
NGA.13.9_1,GSAP2_po_2,89.8
NGA.13.9_1,GSAP2_poor,18.63
NGA.14.10_1,GSAP2_po_1,85.53
NGA.14.10_1,GSAP2_po_2,97.37666667
NGA.14.10_1,GSAP2_poor,57.06
NGA.14.11_1,GSAP2_po_1,93.185
NGA.14.11_1,GSAP2_po_2,99.355
NGA.14.11_1,GSAP2_poor,69.14
NGA.14.12_1,GSAP2_po_1,91.31
NGA.14.12_1,GSAP2_po_2,99.02
NGA.14.12_1,GSAP2_poor,58.36
NGA.14.13_1,GSAP2_po_1,84.015
NGA.14.13_1,GSAP2_po_2,97.735
NGA.14.13_1,GSAP2_poor,43.545
NGA.14.14_1,GSAP2_po_1,75.43
NGA.14.14_1,GSAP2_po_2,95.89
NGA.14.14_1,GSAP2_poor,36.57
NGA.14.15_1,GSAP2_po_1,80.765
NGA.14.15_1,GSAP2_po_2,96.22
NGA.14.15_1,GSAP2_poor,45.63
NGA.14.16_1,GSAP2_po_1,91.31
NGA.14.16_1,GSAP2_po_2,99.02
NGA.14.16_1,GSAP2_poor,58.36
NGA.14.17_1,GSAP2_po_1,75.86
NGA.14.17_1,GSAP2_po_2,96.07666667
NGA.14.17_1,GSAP2_poor,33.95666667
NGA.14.1_1,GSAP2_po_1,88.11
NGA.14.1_1,GSAP2_po_2,98.43333333
NGA.14.1_1,GSAP2_poor,56.31666667
NGA.14.2_1,GSAP2_po_1,76.27333333
NGA.14.2_1,GSAP2_po_2,96.12333333
NGA.14.2_1,GSAP2_poor,34.60333333
NGA.14.3_1,GSAP2_po_1,91.31
NGA.14.3_1,GSAP2_po_2,99.02
NGA.14.3_1,GSAP2_poor,58.36
NGA.14.4_1,GSAP2_po_1,91.31
NGA.14.4_1,GSAP2_po_2,99.02
NGA.14.4_1,GSAP2_poor,58.36
NGA.14.5_1,GSAP2_po_1,91.31
NGA.14.5_1,GSAP2_po_2,99.02
NGA.14.5_1,GSAP2_poor,58.36
NGA.14.6_1,GSAP2_po_1,75.43
NGA.14.6_1,GSAP2_po_2,95.89
NGA.14.6_1,GSAP2_poor,36.57
NGA.14.7_1,GSAP2_po_1,91.31
NGA.14.7_1,GSAP2_po_2,99.02
NGA.14.7_1,GSAP2_poor,58.36
NGA.14.8_1,GSAP2_po_1,79.41666667
NGA.14.8_1,GSAP2_po_2,96.29666667
NGA.14.8_1,GSAP2_poor,39.99666667
NGA.14.9_1,GSAP2_po_1,84.015
NGA.14.9_1,GSAP2_po_2,97.735
NGA.14.9_1,GSAP2_poor,43.545
NGA.15.1_1,GSAP2_po_1,80.08
NGA.15.1_1,GSAP2_po_2,96.3
NGA.15.1_1,GSAP2_poor,44.5
NGA.15.2_1,GSAP2_po_1,81.735
NGA.15.2_1,GSAP2_po_2,96.08
NGA.15.2_1,GSAP2_poor,48.135
NGA.15.3_1,GSAP2_po_1,82.2925
NGA.15.3_1,GSAP2_po_2,95.9625
NGA.15.3_1,GSAP2_poor,51.48
NGA.15.4_1,GSAP2_po_1,81.76
NGA.15.4_1,GSAP2_po_2,96.225
NGA.15.4_1,GSAP2_poor,52.385
NGA.15.5_1,GSAP2_po_1,81.735
NGA.15.5_1,GSAP2_po_2,96.08
NGA.15.5_1,GSAP2_poor,48.135
NGA.15.6_1,GSAP2_po_1,72.59
NGA.15.6_1,GSAP2_po_2,93.64
NGA.15.6_1,GSAP2_poor,38.66
NGA.16.10_1,GSAP2_po_1,93.43
NGA.16.10_1,GSAP2_po_2,98.52333333
NGA.16.10_1,GSAP2_poor,70.68333333
NGA.16.11_1,GSAP2_po_1,92.845
NGA.16.11_1,GSAP2_po_2,98.025
NGA.16.11_1,GSAP2_poor,67.36
NGA.16.1_1,GSAP2_po_1,91.585
NGA.16.1_1,GSAP2_po_2,98.115
NGA.16.1_1,GSAP2_poor,62.035
NGA.16.2_1,GSAP2_po_1,93.005
NGA.16.2_1,GSAP2_po_2,98.12
NGA.16.2_1,GSAP2_poor,69.17
NGA.16.3_1,GSAP2_po_1,91.585
NGA.16.3_1,GSAP2_po_2,98.115
NGA.16.3_1,GSAP2_poor,62.035
NGA.16.4_1,GSAP2_po_1,91.585
NGA.16.4_1,GSAP2_po_2,98.115
NGA.16.4_1,GSAP2_poor,62.035
NGA.16.5_1,GSAP2_po_1,92.845
NGA.16.5_1,GSAP2_po_2,98.025
NGA.16.5_1,GSAP2_poor,67.36
NGA.16.6_1,GSAP2_po_1,90.24
NGA.16.6_1,GSAP2_po_2,96.88
NGA.16.6_1,GSAP2_poor,62.38
NGA.16.7_1,GSAP2_po_1,90.24
NGA.16.7_1,GSAP2_po_2,96.88
NGA.16.7_1,GSAP2_poor,62.38
NGA.16.8_1,GSAP2_po_1,92.845
NGA.16.8_1,GSAP2_po_2,98.025
NGA.16.8_1,GSAP2_poor,67.36
NGA.16.9_1,GSAP2_po_1,92.87333333
NGA.16.9_1,GSAP2_po_2,98.46666667
NGA.16.9_1,GSAP2_poor,65.47
NGA.17.10_1,GSAP2_po_1,71.35
NGA.17.10_1,GSAP2_po_2,95.74
NGA.17.10_1,GSAP2_poor,28.86
NGA.17.11_1,GSAP2_po_1,71.35
NGA.17.11_1,GSAP2_po_2,95.74
NGA.17.11_1,GSAP2_poor,28.86
NGA.17.12_1,GSAP2_po_1,69.34333333
NGA.17.12_1,GSAP2_po_2,92.99666667
NGA.17.12_1,GSAP2_poor,27.88
NGA.17.13_1,GSAP2_po_1,71.35
NGA.17.13_1,GSAP2_po_2,95.74
NGA.17.13_1,GSAP2_poor,28.86
NGA.17.14_1,GSAP2_po_1,71.35
NGA.17.14_1,GSAP2_po_2,95.74
NGA.17.14_1,GSAP2_poor,28.86
NGA.17.15_1,GSAP2_po_1,71.35
NGA.17.15_1,GSAP2_po_2,95.74
NGA.17.15_1,GSAP2_poor,28.86
NGA.17.16_1,GSAP2_po_1,74.655
NGA.17.16_1,GSAP2_po_2,96.165
NGA.17.16_1,GSAP2_poor,29.765
NGA.17.17_1,GSAP2_po_1,63.20666667
NGA.17.17_1,GSAP2_po_2,91.72
NGA.17.17_1,GSAP2_poor,22.58333333
NGA.17.18_1,GSAP2_po_1,65.035
NGA.17.18_1,GSAP2_po_2,91.2
NGA.17.18_1,GSAP2_poor,26.485
NGA.17.19_1,GSAP2_po_1,69.62
NGA.17.19_1,GSAP2_po_2,95.03
NGA.17.19_1,GSAP2_poor,24.77
NGA.17.1_1,GSAP2_po_1,74.655
NGA.17.1_1,GSAP2_po_2,96.165
NGA.17.1_1,GSAP2_poor,29.765
NGA.17.20_1,GSAP2_po_1,71.35
NGA.17.20_1,GSAP2_po_2,95.74
NGA.17.20_1,GSAP2_poor,28.86
NGA.17.21_1,GSAP2_po_1,65.45
NGA.17.21_1,GSAP2_po_2,94.25
NGA.17.21_1,GSAP2_poor,21.82
NGA.17.22_1,GSAP2_po_1,71.35
NGA.17.22_1,GSAP2_po_2,95.74
NGA.17.22_1,GSAP2_poor,28.86
NGA.17.23_1,GSAP2_po_1,65.45
NGA.17.23_1,GSAP2_po_2,94.25
NGA.17.23_1,GSAP2_poor,21.82
NGA.17.24_1,GSAP2_po_1,71.35
NGA.17.24_1,GSAP2_po_2,95.74
NGA.17.24_1,GSAP2_poor,28.86
NGA.17.25_1,GSAP2_po_1,71.35
NGA.17.25_1,GSAP2_po_2,95.74
NGA.17.25_1,GSAP2_poor,28.86
NGA.17.26_1,GSAP2_po_1,71.35
NGA.17.26_1,GSAP2_po_2,95.74
NGA.17.26_1,GSAP2_poor,28.86
NGA.17.27_1,GSAP2_po_1,71.35
NGA.17.27_1,GSAP2_po_2,95.74
NGA.17.27_1,GSAP2_poor,28.86
NGA.17.2_1,GSAP2_po_1,71.35
NGA.17.2_1,GSAP2_po_2,95.74
NGA.17.2_1,GSAP2_poor,28.86
NGA.17.3_1,GSAP2_po_1,71.35
NGA.17.3_1,GSAP2_po_2,95.74
NGA.17.3_1,GSAP2_poor,28.86
NGA.17.4_1,GSAP2_po_1,74.655
NGA.17.4_1,GSAP2_po_2,96.165
NGA.17.4_1,GSAP2_poor,29.765
NGA.17.5_1,GSAP2_po_1,71.35
NGA.17.5_1,GSAP2_po_2,95.74
NGA.17.5_1,GSAP2_poor,28.86
NGA.17.6_1,GSAP2_po_1,65.45
NGA.17.6_1,GSAP2_po_2,94.25
NGA.17.6_1,GSAP2_poor,21.82
NGA.17.7_1,GSAP2_po_1,74.655
NGA.17.7_1,GSAP2_po_2,96.165
NGA.17.7_1,GSAP2_poor,29.765
NGA.17.8_1,GSAP2_po_1,71.35
NGA.17.8_1,GSAP2_po_2,95.74
NGA.17.8_1,GSAP2_poor,28.86
NGA.17.9_1,GSAP2_po_1,71.35
NGA.17.9_1,GSAP2_po_2,95.74
NGA.17.9_1,GSAP2_poor,28.86
NGA.18.10_1,GSAP2_po_1,95.23333333
NGA.18.10_1,GSAP2_po_2,99.35
NGA.18.10_1,GSAP2_poor,73.68333333
NGA.18.11_1,GSAP2_po_1,95.125
NGA.18.11_1,GSAP2_po_2,99.44
NGA.18.11_1,GSAP2_poor,74.355
NGA.18.12_1,GSAP2_po_1,94.63
NGA.18.12_1,GSAP2_po_2,99.205
NGA.18.12_1,GSAP2_poor,71.72
NGA.18.13_1,GSAP2_po_1,97.32
NGA.18.13_1,GSAP2_po_2,99.53
NGA.18.13_1,GSAP2_poor,87.02
NGA.18.14_1,GSAP2_po_1,97.32
NGA.18.14_1,GSAP2_po_2,99.53
NGA.18.14_1,GSAP2_poor,87.02
NGA.18.15_1,GSAP2_po_1,95.125
NGA.18.15_1,GSAP2_po_2,99.44
NGA.18.15_1,GSAP2_poor,74.355
NGA.18.16_1,GSAP2_po_1,92.26333333
NGA.18.16_1,GSAP2_po_2,98.56
NGA.18.16_1,GSAP2_poor,70.01666667
NGA.18.17_1,GSAP2_po_1,91.94333333
NGA.18.17_1,GSAP2_po_2,98.39666667
NGA.18.17_1,GSAP2_poor,66.17333333
NGA.18.18_1,GSAP2_po_1,95.125
NGA.18.18_1,GSAP2_po_2,99.44
NGA.18.18_1,GSAP2_poor,74.355
NGA.18.19_1,GSAP2_po_1,95.125
NGA.18.19_1,GSAP2_po_2,99.44
NGA.18.19_1,GSAP2_poor,74.355
NGA.18.1_1,GSAP2_po_1,97.32
NGA.18.1_1,GSAP2_po_2,99.53
NGA.18.1_1,GSAP2_poor,87.02
NGA.18.20_1,GSAP2_po_1,90.67
NGA.18.20_1,GSAP2_po_2,98.255
NGA.18.20_1,GSAP2_poor,68.855
NGA.18.21_1,GSAP2_po_1,97.32
NGA.18.21_1,GSAP2_po_2,99.53
NGA.18.21_1,GSAP2_poor,87.02
NGA.18.22_1,GSAP2_po_1,97.32
NGA.18.22_1,GSAP2_po_2,99.53
NGA.18.22_1,GSAP2_poor,87.02
NGA.18.23_1,GSAP2_po_1,91.945
NGA.18.23_1,GSAP2_po_2,98.155
NGA.18.23_1,GSAP2_poor,71.05
NGA.18.24_1,GSAP2_po_1,91.94333333
NGA.18.24_1,GSAP2_po_2,98.39666667
NGA.18.24_1,GSAP2_poor,66.17333333
NGA.18.25_1,GSAP2_po_1,90.67
NGA.18.25_1,GSAP2_po_2,98.255
NGA.18.25_1,GSAP2_poor,68.855
NGA.18.26_1,GSAP2_po_1,97.32
NGA.18.26_1,GSAP2_po_2,99.53
NGA.18.26_1,GSAP2_poor,87.02
NGA.18.27_1,GSAP2_po_1,94.63
NGA.18.27_1,GSAP2_po_2,99.205
NGA.18.27_1,GSAP2_poor,71.72
NGA.18.2_1,GSAP2_po_1,89.9625
NGA.18.2_1,GSAP2_po_2,98.0425
NGA.18.2_1,GSAP2_poor,62.3025
NGA.18.3_1,GSAP2_po_1,96.385
NGA.18.3_1,GSAP2_po_2,99.35
NGA.18.3_1,GSAP2_poor,79.68
NGA.18.4_1,GSAP2_po_1,92.27333333
NGA.18.4_1,GSAP2_po_2,98.55333333
NGA.18.4_1,GSAP2_poor,67.93
NGA.18.5_1,GSAP2_po_1,95.125
NGA.18.5_1,GSAP2_po_2,99.44
NGA.18.5_1,GSAP2_poor,74.355
NGA.18.6_1,GSAP2_po_1,91.945
NGA.18.6_1,GSAP2_po_2,98.155
NGA.18.6_1,GSAP2_poor,71.05
NGA.18.7_1,GSAP2_po_1,97.32
NGA.18.7_1,GSAP2_po_2,99.53
NGA.18.7_1,GSAP2_poor,87.02
NGA.18.8_1,GSAP2_po_1,91.945
NGA.18.8_1,GSAP2_po_2,98.155
NGA.18.8_1,GSAP2_poor,71.05
NGA.18.9_1,GSAP2_po_1,97.32
NGA.18.9_1,GSAP2_po_2,99.53
NGA.18.9_1,GSAP2_poor,87.02
NGA.19.10_1,GSAP2_po_1,74.77
NGA.19.10_1,GSAP2_po_2,92.88
NGA.19.10_1,GSAP2_poor,43.54
NGA.19.11_1,GSAP2_po_1,82.2925
NGA.19.11_1,GSAP2_po_2,95.9625
NGA.19.11_1,GSAP2_poor,51.48
NGA.19.12_1,GSAP2_po_1,74.77
NGA.19.12_1,GSAP2_po_2,92.88
NGA.19.12_1,GSAP2_poor,43.54
NGA.19.13_1,GSAP2_po_1,77.98
NGA.19.13_1,GSAP2_po_2,93.85
NGA.19.13_1,GSAP2_poor,49.62
NGA.19.14_1,GSAP2_po_1,77.98
NGA.19.14_1,GSAP2_po_2,93.85
NGA.19.14_1,GSAP2_poor,49.62
NGA.19.15_1,GSAP2_po_1,80.67
NGA.19.15_1,GSAP2_po_2,94.83
NGA.19.15_1,GSAP2_poor,49.31
NGA.19.16_1,GSAP2_po_1,84.42666667
NGA.19.16_1,GSAP2_po_2,96.18
NGA.19.16_1,GSAP2_poor,51.68
NGA.19.17_1,GSAP2_po_1,83.865
NGA.19.17_1,GSAP2_po_2,95.9575
NGA.19.17_1,GSAP2_poor,54.0025
NGA.19.18_1,GSAP2_po_1,80.67
NGA.19.18_1,GSAP2_po_2,94.83
NGA.19.18_1,GSAP2_poor,49.31
NGA.19.19_1,GSAP2_po_1,74.77
NGA.19.19_1,GSAP2_po_2,92.88
NGA.19.19_1,GSAP2_poor,43.54
NGA.19.1_1,GSAP2_po_1,88.535
NGA.19.1_1,GSAP2_po_2,97.505
NGA.19.1_1,GSAP2_poor,60.0375
NGA.19.20_1,GSAP2_po_1,82.28
NGA.19.20_1,GSAP2_po_2,95.40666667
NGA.19.20_1,GSAP2_poor,52.28333333
NGA.19.21_1,GSAP2_po_1,74.77
NGA.19.21_1,GSAP2_po_2,92.88
NGA.19.21_1,GSAP2_poor,43.54
NGA.19.22_1,GSAP2_po_1,74.77
NGA.19.22_1,GSAP2_po_2,92.88
NGA.19.22_1,GSAP2_poor,43.54
NGA.19.23_1,GSAP2_po_1,74.77
NGA.19.23_1,GSAP2_po_2,92.88
NGA.19.23_1,GSAP2_poor,43.54
NGA.19.2_1,GSAP2_po_1,82.85
NGA.19.2_1,GSAP2_po_2,95.845
NGA.19.2_1,GSAP2_poor,54.825
NGA.19.3_1,GSAP2_po_1,83.355
NGA.19.3_1,GSAP2_po_2,95.88
NGA.19.3_1,GSAP2_poor,49.98
NGA.19.4_1,GSAP2_po_1,74.77
NGA.19.4_1,GSAP2_po_2,92.88
NGA.19.4_1,GSAP2_poor,43.54
NGA.19.5_1,GSAP2_po_1,80.67
NGA.19.5_1,GSAP2_po_2,94.83
NGA.19.5_1,GSAP2_poor,49.31
NGA.19.6_1,GSAP2_po_1,82.825
NGA.19.6_1,GSAP2_po_2,95.7
NGA.19.6_1,GSAP2_poor,50.575
NGA.19.7_1,GSAP2_po_1,82.28
NGA.19.7_1,GSAP2_po_2,95.40666667
NGA.19.7_1,GSAP2_poor,52.28333333
NGA.19.8_1,GSAP2_po_1,82.85
NGA.19.8_1,GSAP2_po_2,95.845
NGA.19.8_1,GSAP2_poor,54.825
NGA.19.9_1,GSAP2_po_1,74.77
NGA.19.9_1,GSAP2_po_2,92.88
NGA.19.9_1,GSAP2_poor,43.54
NGA.2.10_1,GSAP2_po_1,87.755
NGA.2.10_1,GSAP2_po_2,95.785
NGA.2.10_1,GSAP2_poor,65.315
NGA.2.11_1,GSAP2_po_1,85.33
NGA.2.11_1,GSAP2_po_2,94.765
NGA.2.11_1,GSAP2_poor,61.7
NGA.2.12_1,GSAP2_po_1,96.445
NGA.2.12_1,GSAP2_po_2,99.35
NGA.2.12_1,GSAP2_poor,81.97
NGA.2.13_1,GSAP2_po_1,87.755
NGA.2.13_1,GSAP2_po_2,95.785
NGA.2.13_1,GSAP2_poor,65.315
NGA.2.14_1,GSAP2_po_1,83.46666667
NGA.2.14_1,GSAP2_po_2,93.91333333
NGA.2.14_1,GSAP2_poor,59.35666667
NGA.2.15_1,GSAP2_po_1,83.46666667
NGA.2.15_1,GSAP2_po_2,93.91333333
NGA.2.15_1,GSAP2_poor,59.35666667
NGA.2.16_1,GSAP2_po_1,96.445
NGA.2.16_1,GSAP2_po_2,99.35
NGA.2.16_1,GSAP2_poor,81.97
NGA.2.17_1,GSAP2_po_1,95.77
NGA.2.17_1,GSAP2_po_2,99.36
NGA.2.17_1,GSAP2_poor,75.96
NGA.2.18_1,GSAP2_po_1,95.77
NGA.2.18_1,GSAP2_po_2,99.36
NGA.2.18_1,GSAP2_poor,75.96
NGA.2.19_1,GSAP2_po_1,80.5125
NGA.2.19_1,GSAP2_po_2,91.0875
NGA.2.19_1,GSAP2_poor,60.5
NGA.2.1_1,GSAP2_po_1,96.445
NGA.2.1_1,GSAP2_po_2,99.35
NGA.2.1_1,GSAP2_poor,81.97
NGA.2.20_1,GSAP2_po_1,95.77
NGA.2.20_1,GSAP2_po_2,99.36
NGA.2.20_1,GSAP2_poor,75.96
NGA.2.21_1,GSAP2_po_1,95.77
NGA.2.21_1,GSAP2_po_2,99.36
NGA.2.21_1,GSAP2_poor,75.96
NGA.2.2_1,GSAP2_po_1,85.33
NGA.2.2_1,GSAP2_po_2,94.765
NGA.2.2_1,GSAP2_poor,61.7
NGA.2.3_1,GSAP2_po_1,89.26
NGA.2.3_1,GSAP2_po_2,96.29
NGA.2.3_1,GSAP2_poor,70.46
NGA.2.4_1,GSAP2_po_1,95.77
NGA.2.4_1,GSAP2_po_2,99.36
NGA.2.4_1,GSAP2_poor,75.96
NGA.2.5_1,GSAP2_po_1,95.77
NGA.2.5_1,GSAP2_po_2,99.36
NGA.2.5_1,GSAP2_poor,75.96
NGA.2.6_1,GSAP2_po_1,93.005
NGA.2.6_1,GSAP2_po_2,98.12
NGA.2.6_1,GSAP2_poor,69.17
NGA.2.7_1,GSAP2_po_1,95.77
NGA.2.7_1,GSAP2_po_2,99.36
NGA.2.7_1,GSAP2_poor,75.96
NGA.2.8_1,GSAP2_po_1,85.33
NGA.2.8_1,GSAP2_po_2,94.765
NGA.2.8_1,GSAP2_poor,61.7
NGA.2.9_1,GSAP2_po_1,94.37666667
NGA.2.9_1,GSAP2_po_2,98.52666667
NGA.2.9_1,GSAP2_poor,75.44
NGA.20.10_1,GSAP2_po_1,86.57
NGA.20.10_1,GSAP2_po_2,96.78
NGA.20.10_1,GSAP2_poor,55.08
NGA.20.11_1,GSAP2_po_1,84.75666667
NGA.20.11_1,GSAP2_po_2,96.33666667
NGA.20.11_1,GSAP2_poor,53.43666667
NGA.20.12_1,GSAP2_po_1,86.57
NGA.20.12_1,GSAP2_po_2,96.78
NGA.20.12_1,GSAP2_poor,55.08
NGA.20.13_1,GSAP2_po_1,91.945
NGA.20.13_1,GSAP2_po_2,98.155
NGA.20.13_1,GSAP2_poor,71.05
NGA.20.14_1,GSAP2_po_1,86.57
NGA.20.14_1,GSAP2_po_2,96.78
NGA.20.14_1,GSAP2_poor,55.08
NGA.20.15_1,GSAP2_po_1,86.57
NGA.20.15_1,GSAP2_po_2,96.78
NGA.20.15_1,GSAP2_poor,55.08
NGA.20.16_1,GSAP2_po_1,91.945
NGA.20.16_1,GSAP2_po_2,98.155
NGA.20.16_1,GSAP2_poor,71.05
NGA.20.17_1,GSAP2_po_1,86.57
NGA.20.17_1,GSAP2_po_2,96.78
NGA.20.17_1,GSAP2_poor,55.08
NGA.20.18_1,GSAP2_po_1,86.57
NGA.20.18_1,GSAP2_po_2,96.78
NGA.20.18_1,GSAP2_poor,55.08
NGA.20.19_1,GSAP2_po_1,89.255
NGA.20.19_1,GSAP2_po_2,97.83
NGA.20.19_1,GSAP2_poor,55.75
NGA.20.1_1,GSAP2_po_1,91.945
NGA.20.1_1,GSAP2_po_2,98.155
NGA.20.1_1,GSAP2_poor,71.05
NGA.20.20_1,GSAP2_po_1,86.57
NGA.20.20_1,GSAP2_po_2,96.78
NGA.20.20_1,GSAP2_poor,55.08
NGA.20.21_1,GSAP2_po_1,86.57
NGA.20.21_1,GSAP2_po_2,96.78
NGA.20.21_1,GSAP2_poor,55.08
NGA.20.22_1,GSAP2_po_1,89.255
NGA.20.22_1,GSAP2_po_2,97.83
NGA.20.22_1,GSAP2_poor,55.75
NGA.20.23_1,GSAP2_po_1,86.57
NGA.20.23_1,GSAP2_po_2,96.78
NGA.20.23_1,GSAP2_poor,55.08
NGA.20.24_1,GSAP2_po_1,80.67
NGA.20.24_1,GSAP2_po_2,94.83
NGA.20.24_1,GSAP2_poor,49.31
NGA.20.25_1,GSAP2_po_1,86.57
NGA.20.25_1,GSAP2_po_2,96.78
NGA.20.25_1,GSAP2_poor,55.08
NGA.20.26_1,GSAP2_po_1,91.94333333
NGA.20.26_1,GSAP2_po_2,98.39666667
NGA.20.26_1,GSAP2_poor,66.17333333
NGA.20.27_1,GSAP2_po_1,86.57
NGA.20.27_1,GSAP2_po_2,96.78
NGA.20.27_1,GSAP2_poor,55.08
NGA.20.28_1,GSAP2_po_1,86.57
NGA.20.28_1,GSAP2_po_2,96.78
NGA.20.28_1,GSAP2_poor,55.08
NGA.20.29_1,GSAP2_po_1,91.945
NGA.20.29_1,GSAP2_po_2,98.155
NGA.20.29_1,GSAP2_poor,71.05
NGA.20.2_1,GSAP2_po_1,91.945
